experiment_id,met_id,ms_id,measurement_replicate,labelled_atom_ids,unlabelled_atoms,mass_isotope,intensity,intensity_std_error,time
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,5,96.32451204,41.55530917,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,6,0.818551704,0.818551704,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,7,31.47042575,8.701951485,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,8,3.039211539,3.039211539,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,9,5.917672187,2.979294188,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,10,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,11,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,12,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,13,13.21082631,1.663804708,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,14,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,15,7.31370273,3.679059593,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,16,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,17,17.93260499,2.353889234,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,18,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,19,6.05692983,6.05692983,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,20,0,0.02,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,21,0.904766785,0.871122259,30
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,0,9501.227347,750.064426,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,1,217.7376143,109.552692,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,2,171.0437896,120.2658059,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,3,39.83077828,21.06692604,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,4,24.6003252,12.26746469,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,5,206.8317161,42.63834629,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,6,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,7,64.7916916,7.91916778,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,8,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,9,26.38619925,7.931708805,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,10,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,11,15.77312003,3.365000862,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,12,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,13,29.22505092,2.280606801,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,14,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,15,12.00176656,6.253028583,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,16,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,17,4.94267794,4.94267794,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,18,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,19,19.72458043,10.6925102,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,20,0,0.02,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,21,19.69338741,3.780487002,60
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,0,6701.674606,567.8222444,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,1,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,2,260.2969812,37.92895141,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,3,158.1239403,20.05390606,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,4,136.8046329,26.21461496,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,5,1265.403076,85.49538233,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,6,36.64838921,26.08599087,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,7,54.51242642,22.18582435,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,8,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,9,8.99950107,3.7952004,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,10,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,11,3.333456484,2.986352454,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,12,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,13,17.41004417,11.20636232,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,14,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,15,9.527945643,4.775205175,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,16,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,17,22.68221005,2.085840715,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,18,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,19,30.22940895,9.664421143,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,20,0,0.02,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,21,11.76367008,0.231628944,240
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,0,3369.484549,466.1747347,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,1,121.7376996,121.7376996,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,2,442.0381932,18.50418053,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,3,388.5919615,24.66800481,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,4,248.4147528,80.57630081,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,5,4466.801581,361.8647952,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,6,171.3307495,58.01221298,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,7,193.8507572,16.20627075,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,8,0,0.02,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,9,23.53899799,8.71071641,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,10,0,0.02,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,11,28.99800965,10.24439012,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,12,0,0.02,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,13,17.51351155,4.763981383,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,14,0,0.02,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,15,4.22763948,4.22763948,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,16,3.269684951,3.269684951,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,17,25.99543897,15.78689372,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,18,0,0.02,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,19,15.92868269,4.428010465,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,20,0.945873482,0.945873482,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,21,18.700547,4.298341752,720
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,0,1582.250672,285.1161789,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,1,67.28547248,34.7964922,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,2,481.465714,95.79279618,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,3,350.4903035,69.41576822,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,4,250.0168909,127.959844,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,5,5403.127701,823.4950985,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,6,204.3968623,21.77087341,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,7,264.8686529,19.96728463,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,8,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,9,18.25734256,11.5699865,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,10,0.143465664,0.143465664,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,11,25.31755463,12.66614356,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,12,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,13,13.67004491,6.395287894,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,14,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,15,16.9977831,1.946463473,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,16,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,17,45.29047065,18.0637445,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,18,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,19,8.804635811,6.721537086,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,20,0,0.02,1440
exp1,AcCoA,AcCoA,1,"[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]",,21,12.10955519,5.920907834,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,109169.1741,12250.28872,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,290.5064665,10.8711299,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,104.799652,79.11252486,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,0,0.02,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,9.258717958,4.634463297,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,10.96877292,10.96877292,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,10.30041273,4.031184157,0
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,72630.22482,8430.243563,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,229.1672519,82.47977392,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,14763.38803,1524.960514,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,479.9962822,31.49386176,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,290.6020744,57.44044725,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,204.4094973,24.62819238,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,40.98870163,13.24905115,15
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,105950.3291,824.5524482,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,779.0890587,51.96098387,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,21213.0396,397.8094763,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,1141.164662,94.83635413,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,692.4255092,99.02915859,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,345.9388406,19.00032623,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,29.90264511,7.273982928,30
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,65154.95365,4558.179365,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,1063.582963,210.6207435,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,12390.82715,967.0640049,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,1000.891009,67.41468298,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,861.0805945,82.70935638,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,285.940039,14.55737104,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,34.38211495,16.49561407,60
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,110779.985,11667.47543,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,3030.804853,318.0036704,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,51698.37768,5501.505159,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,4540.344394,555.3980195,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,4831.540372,603.7870416,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,1880.726668,103.6059185,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,196.9393282,27.0278491,240
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,149761.0602,11135.97929,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,7388.8111,397.0950188,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,117969.9022,3748.766445,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,14804.4228,601.6382085,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,19639.90527,748.3211516,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,8665.992176,157.9063126,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,1219.960189,58.64413203,720
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,0,122605.2303,11297.05743,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,1,7138.712944,684.5461874,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,2,126336.3547,12501.68759,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,3,16256.92324,1507.457678,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,4,28450.68519,2590.733284,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,5,13683.00813,1040.91069,1440
exp1,Cit,Cit,1,"[1,2,3,4,5,6]",,6,2542.345455,237.9275498,1440
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,8871.97787,804.4374074,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,59.42256592,36.27725086,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,2,74.67084443,27.20360913,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,3,26.49402252,19.1197915,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,4,17.41350147,8.654443318,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,5,85.27998299,26.66885345,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,6,14.33990093,2.492593123,0
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,4979.112447,1769.448967,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,86.40376786,47.69368844,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,2,317.2131563,98.74585852,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,3,874.7927657,198.9073185,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,4,482.4396821,101.8896568,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,5,517.1362067,136.7906213,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,6,2940.364303,778.203757,15
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,4070.606612,1099.736255,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,160.73141,13.11989719,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,2,282.3712892,51.06811319,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,3,820.7457393,86.14366297,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,4,439.1110121,59.67447271,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,5,537.5083865,46.69982092,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,6,2654.86856,271.7764614,30
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,2170.731971,297.6144406,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,56.40342153,18.5374137,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,2,159.8864058,24.90399042,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,3,491.3690195,60.56133664,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,4,258.2197101,7.366909341,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,5,284.5821956,6.506404387,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,6,1981.259601,222.8562062,60
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,1195.823,113.9486937,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,74.03888599,33.58258968,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,2,234.9276124,24.26274822,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,3,734.8177097,117.332736,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,4,347.5724587,29.41840701,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,5,555.3213972,71.87508267,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,6,3613.954931,510.14289,240
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,0,845.142728,100.5850738,720
exp1,F6P,F6P,1,"[1,2,3,4,5,6]",,1,59.85165099,18.39691913,720
